version,pattern,thread,n_rows,n_cols,time_elapsed
histo_semaphores, areas, 8,50000,500,3.834498e-01
histo_semaphores, areas, 8,500,50000,3.746911e-01
histo_semaphores, plasma, 8, 5000,5000,1.697115e-01
histo_semaphores, plasma, 8,50000,500,2.754847e-01
histo_semaphores, plasma, 8,500,50000,1.581979e-01
histo_semaphores, gradient, 8, 5000,5000,1.413674e-01
histo_semaphores, gradient, 8,50000,500,1.048148e-01
histo_semaphores, gradient, 8,500,50000,1.039768e+00
histo_semaphores, uni, 8, 5000,5000,1.870744e+00
histo_semaphores, uni, 8,50000,500,1.951903e+00
histo_semaphores, uni, 8,500,50000,2.011217e+00
histo_semaphores, pat1, 8, 5000,5000,1.813856e+00
histo_semaphores, pat1, 8,50000,500,1.611052e+00
histo_semaphores, pat1, 8,500,50000,1.578269e+00
histo_semaphores, pat2, 8, 5000,5000,1.834097e+00
histo_semaphores, pat2, 8,50000,500,1.435628e+00
histo_semaphores, pat2, 8,500,50000,1.702253e+00
histo_semaphores, random, 8, 5000,5000,6.522453e-01
histo_semaphores, random, 8,50000,500,6.474236e-01
histo_semaphores, random, 8,500,50000,6.610796e-01
histo_semaphores, areas, 16, 5000,5000,3.497871e-01
histo_semaphores, areas, 16,50000,500,3.546619e-01
histo_semaphores, areas, 16,500,50000,3.552700e-01
histo_semaphores, plasma, 16, 5000,5000,1.482939e-01
histo_semaphores, plasma, 16,50000,500,2.488979e-01
histo_semaphores, plasma, 16,500,50000,1.270644e-01
histo_semaphores, gradient, 16, 5000,5000,1.299450e-01
histo_semaphores, gradient, 16,50000,500,6.251722e-02
histo_semaphores, gradient, 16,500,50000,1.120364e+00
histo_semaphores, uni, 16, 5000,5000,2.004576e+00
histo_semaphores, uni, 16,50000,500,2.046900e+00
histo_semaphores, uni, 16,500,50000,2.053689e+00
histo_semaphores, pat1, 16, 5000,5000,1.851159e+00
histo_semaphores, pat1, 16,50000,500,1.770857e+00
histo_semaphores, pat1, 16,500,50000,1.691220e+00
histo_semaphores, pat2, 16, 5000,5000,1.970031e+00
histo_semaphores, pat2, 16,50000,500,1.645398e+00
histo_semaphores, pat2, 16,500,50000,1.866921e+00
histo_semaphores, random, 16, 5000,5000,4.277521e-01
histo_semaphores, random, 16,50000,500,4.328978e-01
histo_semaphores, random, 16,500,50000,4.067605e-01
histo_semaphores, areas, 1, 1000,1000,2.443239e-02
histo_semaphores, areas, 1,10000,100,2.489598e-02
histo_semaphores, areas, 1,100,10000,2.453053e-02
histo_semaphores, plasma, 1, 1000,1000,2.671794e-02
histo_semaphores, plasma, 1,10000,100,2.209826e-02
histo_semaphores, plasma, 1,100,10000,3.150214e-02
histo_semaphores, gradient, 1, 1000,1000,3.040830e-02
histo_semaphores, gradient, 1,10000,100,3.250504e-02
histo_semaphores, gradient, 1,100,10000,3.172300e-02
histo_semaphores, uni, 1, 1000,1000,3.203584e-02
histo_semaphores, uni, 1,10000,100,3.204895e-02
histo_semaphores, uni, 1,100,10000,3.201207e-02
histo_semaphores, pat1, 1, 1000,1000,3.181504e-02
histo_semaphores, pat1, 1,10000,100,3.116060e-02
histo_semaphores, pat1, 1,100,10000,3.178244e-02
histo_semaphores, pat2, 1, 1000,1000,3.193222e-02
histo_semaphores, pat2, 1,10000,100,3.194737e-02
histo_semaphores, pat2, 1,100,10000,3.209692e-02
histo_semaphores, random, 1, 1000,1000,2.003190e-02
histo_semaphores, random, 1,10000,100,1.873268e-02
histo_semaphores, random, 1,100,10000,2.005968e-02
histo_semaphores, areas, 2, 1000,1000,2.333926e-02
histo_semaphores, areas, 2,10000,100,2.282258e-02
histo_semaphores, areas, 2,100,10000,2.311741e-02
histo_semaphores, plasma, 2, 1000,1000,1.903634e-02
histo_semaphores, plasma, 2,10000,100,2.619362e-02
histo_semaphores, plasma, 2,100,10000,1.968271e-02
histo_semaphores, gradient, 2, 1000,1000,2.392682e-02
histo_semaphores, gradient, 2,10000,100,1.683224e-02
histo_semaphores, gradient, 2,100,10000,6.127209e-02
histo_semaphores, uni, 2, 1000,1000,9.452344e-02
histo_semaphores, uni, 2,10000,100,9.824141e-02
histo_semaphores, uni, 2,100,10000,1.024396e-01
histo_semaphores, pat1, 2, 1000,1000,8.982017e-02
histo_semaphores, pat1, 2,10000,100,8.219290e-02
histo_semaphores, pat1, 2,100,10000,7.877360e-02
histo_semaphores, pat2, 2, 1000,1000,9.076937e-02
histo_semaphores, pat2, 2,10000,100,6.845836e-02
histo_semaphores, pat2, 2,100,10000,9.014838e-02
histo_semaphores, random, 2, 1000,1000,5.459593e-02
histo_semaphores, random, 2,10000,100,5.509561e-02
histo_semaphores, random, 2,100,10000,5.427925e-02
histo_semaphores, areas, 4, 1000,1000,2.295679e-02
histo_semaphores, areas, 4,10000,100,2.124163e-02
histo_semaphores, areas, 4,100,10000,2.244330e-02
histo_semaphores, plasma, 4, 1000,1000,1.340464e-02
histo_semaphores, plasma, 4,10000,100,2.374883e-02
histo_semaphores, plasma, 4,100,10000,1.276805e-02
histo_semaphores, gradient, 4, 1000,1000,1.381579e-02
histo_semaphores, gradient, 4,10000,100,8.755251e-03
histo_semaphores, gradient, 4,100,10000,6.391076e-02
histo_semaphores, uni, 4, 1000,1000,1.088656e-01
histo_semaphores, uni, 4,10000,100,1.063568e-01
histo_semaphores, uni, 4,100,10000,1.113485e-01
histo_semaphores, pat1, 4, 1000,1000,1.018078e-01
histo_semaphores, pat1, 4,10000,100,9.478887e-02
histo_semaphores, pat1, 4,100,10000,9.398516e-02
histo_semaphores, pat2, 4, 1000,1000,1.077740e-01
histo_semaphores, pat2, 4,10000,100,8.963583e-02
histo_semaphores, pat2, 4,100,10000,1.005158e-01
histo_semaphores, random, 4, 1000,1000,4.553099e-02
histo_semaphores, random, 4,10000,100,4.688455e-02
histo_semaphores, random, 4,100,10000,4.610399e-02
histo_semaphores, areas, 8, 1000,1000,2.033609e-02
histo_semaphores, areas, 8,10000,100,2.155280e-02
histo_semaphores, areas, 8,100,10000,2.071072e-02
histo_semaphores, plasma, 8, 1000,1000,1.095202e-02
histo_semaphores, plasma, 8,10000,100,2.250378e-02
histo_semaphores, plasma, 8,100,10000,9.785905e-03
histo_semaphores, gradient, 8, 1000,1000,9.807741e-03
histo_semaphores, gradient, 8,10000,100,4.501434e-03
histo_semaphores, gradient, 8,100,10000,7.614996e-02
histo_semaphores, uni, 8, 1000,1000,1.140373e-01
histo_semaphores, uni, 8,10000,100,1.122886e-01
histo_semaphores, uni, 8,100,10000,1.123563e-01
histo_semaphores, pat1, 8, 1000,1000,1.098465e-01
histo_semaphores, pat1, 8,10000,100,1.015061e-01
histo_semaphores, pat1, 8,100,10000,9.915232e-02
histo_semaphores, pat2, 8, 1000,1000,1.115723e-01
histo_semaphores, pat2, 8,10000,100,9.858643e-02
histo_semaphores, pat2, 8,100,10000,1.044393e-01
histo_semaphores, random, 8, 1000,1000,3.896940e-02
histo_semaphores, random, 8,10000,100,3.775196e-02
histo_semaphores, random, 8,100,10000,3.820408e-02
histo_semaphores, areas, 16, 1000,1000,1.973537e-02
histo_semaphores, areas, 16,10000,100,1.900807e-02
histo_semaphores, areas, 16,100,10000,1.870792e-02
histo_semaphores, plasma, 16, 1000,1000,9.286998e-03
histo_semaphores, plasma, 16,10000,100,1.833234e-02
histo_semaphores, plasma, 16,100,10000,8.786561e-03
histo_semaphores, gradient, 16, 1000,1000,8.411633e-03
histo_semaphores, gradient, 16,10000,100,2.490342e-03
histo_semaphores, gradient, 16,100,10000,7.239886e-02
histo_semaphores, uni, 16, 1000,1000,1.138759e-01
histo_semaphores, uni, 16,10000,100,1.166698e-01
histo_semaphores, uni, 16,100,10000,1.132353e-01
histo_semaphores, pat1, 16, 1000,1000,1.251345e-01
histo_semaphores, pat1, 16,10000,100,1.023490e-01
histo_semaphores, pat1, 16,100,10000,9.973837e-02
histo_semaphores, pat2, 16, 1000,1000,1.098993e-01
histo_semaphores, pat2, 16,10000,100,9.812745e-02
histo_semaphores, pat2, 16,100,10000,1.069273e-01
histo_semaphores, random, 16, 1000,1000,2.917686e-02
histo_semaphores, random, 16,10000,100,2.904971e-02
histo_semaphores, random, 16,100,10000,2.947902e-02
histo_semaphores, areas, 1, 3000,3000,1.607836e-01
histo_semaphores, areas, 1,30000,300,1.561733e-01
histo_semaphores, areas, 1,300,30000,1.556523e-01
histo_semaphores, plasma, 1, 3000,3000,1.707180e-01
histo_semaphores, plasma, 1,30000,300,1.502785e-01
histo_semaphores, plasma, 1,300,30000,1.844474e-01
histo_semaphores, gradient, 1, 3000,3000,1.863091e-01
histo_semaphores, gradient, 1,30000,300,1.887286e-01
histo_semaphores, gradient, 1,300,30000,1.972374e-01
histo_semaphores, uni, 1, 3000,3000,1.900439e-01
histo_semaphores, uni, 1,30000,300,1.899208e-01
histo_semaphores, uni, 1,300,30000,1.936390e-01
histo_semaphores, pat1, 1, 3000,3000,1.888663e-01
histo_semaphores, pat1, 1,30000,300,1.884154e-01
histo_semaphores, pat1, 1,300,30000,1.893906e-01
histo_semaphores, pat2, 1, 3000,3000,1.933437e-01
histo_semaphores, pat2, 1,30000,300,1.892359e-01
histo_semaphores, pat2, 1,300,30000,1.932070e-01
histo_semaphores, random, 1, 3000,3000,1.252442e-01
histo_semaphores, random, 1,30000,300,1.259185e-01
histo_semaphores, random, 1,300,30000,1.256883e-01
histo_semaphores, areas, 2, 3000,3000,1.585819e-01
histo_semaphores, areas, 2,30000,300,1.593716e-01
histo_semaphores, areas, 2,300,30000,1.504250e-01
histo_semaphores, plasma, 2, 3000,3000,1.195818e-01
histo_semaphores, plasma, 2,30000,300,1.238650e-01
histo_semaphores, plasma, 2,300,30000,1.136206e-01
histo_semaphores, gradient, 2, 3000,3000,1.368142e-01
histo_semaphores, gradient, 2,30000,300,1.107116e-01
histo_semaphores, gradient, 2,300,30000,2.025533e-01
histo_semaphores, uni, 2, 3000,3000,6.248892e-01
histo_semaphores, uni, 2,30000,300,5.975808e-01
histo_semaphores, uni, 2,300,30000,5.977779e-01
histo_semaphores, pat1, 2, 3000,3000,5.501980e-01
histo_semaphores, pat1, 2,30000,300,4.667766e-01
histo_semaphores, pat1, 2,300,30000,4.742422e-01
histo_semaphores, pat2, 2, 3000,3000,5.532807e-01
histo_semaphores, pat2, 2,30000,300,4.045829e-01
histo_semaphores, pat2, 2,300,30000,5.229831e-01
histo_semaphores, random, 2, 3000,3000,3.924958e-01
histo_semaphores, random, 2,30000,300,3.804545e-01
histo_semaphores, random, 2,300,30000,3.620111e-01
histo_semaphores, areas, 4, 3000,3000,1.564351e-01
histo_semaphores, areas, 4,30000,300,1.568392e-01
histo_semaphores, areas, 4,300,30000,1.532159e-01
histo_semaphores, plasma, 4, 3000,3000,8.680984e-02
histo_semaphores, plasma, 4,30000,300,1.081430e-01
histo_semaphores, plasma, 4,300,30000,7.720233e-02
histo_semaphores, gradient, 4, 3000,3000,8.834386e-02
histo_semaphores, gradient, 4,30000,300,6.384315e-02
histo_semaphores, gradient, 4,300,30000,3.124766e-01
histo_semaphores, uni, 4, 3000,3000,7.196759e-01
histo_semaphores, uni, 4,30000,300,7.053243e-01
histo_semaphores, uni, 4,300,30000,7.450212e-01
histo_semaphores, pat1, 4, 3000,3000,6.698629e-01
histo_semaphores, pat1, 4,30000,300,6.283766e-01
histo_semaphores, pat1, 4,300,30000,5.767789e-01
histo_semaphores, pat2, 4, 3000,3000,6.895894e-01
histo_semaphores, pat2, 4,30000,300,5.581008e-01
histo_semaphores, pat2, 4,300,30000,6.235563e-01
histo_semaphores, random, 4, 3000,3000,3.118877e-01
histo_semaphores, random, 4,30000,300,3.112580e-01
histo_semaphores, random, 4,300,30000,3.019877e-01
histo_semaphores, areas, 8, 3000,3000,1.524802e-01
histo_semaphores, areas, 8,30000,300,1.518814e-01
histo_semaphores, areas, 8,300,30000,1.515345e-01
histo_semaphores, plasma, 8, 3000,3000,6.892167e-02
histo_semaphores, plasma, 8,30000,300,9.428209e-02
histo_semaphores, plasma, 8,300,30000,5.394672e-02
histo_semaphores, gradient, 8, 3000,3000,6.815620e-02
histo_semaphores, gradient, 8,30000,300,3.575831e-02
histo_semaphores, gradient, 8,300,30000,4.051815e-01
histo_semaphores, uni, 8, 3000,3000,7.179398e-01
histo_semaphores, uni, 8,30000,300,7.416181e-01
histo_semaphores, uni, 8,300,30000,7.766911e-01
histo_semaphores, pat1, 8, 3000,3000,7.240969e-01
histo_semaphores, pat1, 8,30000,300,6.317875e-01
histo_semaphores, pat1, 8,300,30000,6.217162e-01
histo_semaphores, pat2, 8, 3000,3000,7.719672e-01
histo_semaphores, pat2, 8,30000,300,6.029839e-01
histo_semaphores, pat2, 8,300,30000,6.552156e-01
histo_semaphores, random, 8, 3000,3000,2.481801e-01
histo_semaphores, random, 8,30000,300,2.482319e-01
histo_semaphores, random, 8,300,30000,2.437655e-01
histo_semaphores, areas, 16, 3000,3000,1.360296e-01
histo_semaphores, areas, 16,30000,300,1.379512e-01
histo_semaphores, areas, 16,300,30000,1.391773e-01
histo_semaphores, plasma, 16, 3000,3000,6.206341e-02
histo_semaphores, plasma, 16,30000,300,8.404534e-02
histo_semaphores, plasma, 16,300,30000,4.278550e-02
histo_semaphores, gradient, 16, 3000,3000,5.608029e-02
histo_semaphores, gradient, 16,30000,300,1.920217e-02
histo_semaphores, gradient, 16,300,30000,4.444317e-01
histo_semaphores, uni, 16, 3000,3000,8.052696e-01
histo_semaphores, uni, 16,30000,300,7.974082e-01
histo_semaphores, uni, 16,300,30000,8.002763e-01
histo_semaphores, pat1, 16, 3000,3000,7.591132e-01
histo_semaphores, pat1, 16,30000,300,7.226968e-01
histo_semaphores, pat1, 16,300,30000,6.744649e-01
histo_semaphores, pat2, 16, 3000,3000,7.934731e-01
histo_semaphores, pat2, 16,30000,300,6.635364e-01
histo_semaphores, pat2, 16,300,30000,7.240153e-01
histo_semaphores, random, 16, 3000,3000,1.739682e-01
histo_semaphores, random, 16,30000,300,1.760231e-01
histo_semaphores, random, 16,300,30000,1.758598e-01
histo_semaphores, areas, 1, 5000,5000,3.895522e-01
histo_semaphores, areas, 1,50000,500,3.860820e-01
histo_semaphores, areas, 1,500,50000,3.812562e-01
histo_semaphores, plasma, 1, 5000,5000,4.397659e-01
histo_semaphores, plasma, 1,50000,500,3.843089e-01
histo_semaphores, plasma, 1,500,50000,4.734543e-01
histo_semaphores, gradient, 1, 5000,5000,4.864893e-01
histo_semaphores, gradient, 1,50000,500,4.960790e-01
histo_semaphores, gradient, 1,500,50000,4.952619e-01
histo_semaphores, uni, 1, 5000,5000,4.952980e-01
histo_semaphores, uni, 1,50000,500,4.911123e-01
histo_semaphores, uni, 1,500,50000,4.953669e-01
histo_semaphores, pat1, 1, 5000,5000,4.943806e-01
histo_semaphores, pat1, 1,50000,500,4.885386e-01
histo_semaphores, pat1, 1,500,50000,4.943564e-01
histo_semaphores, pat2, 1, 5000,5000,4.714185e-01
histo_semaphores, pat2, 1,50000,500,4.713613e-01
histo_semaphores, pat2, 1,500,50000,4.717072e-01
histo_semaphores, random, 1, 5000,5000,3.033380e-01
histo_semaphores, random, 1,50000,500,3.065773e-01
histo_semaphores, random, 1,500,50000,3.025332e-01
histo_semaphores, areas, 2, 5000,5000,3.969779e-01
histo_semaphores, areas, 2,50000,500,3.172396e-01
histo_semaphores, areas, 2,500,50000,3.681797e-01
histo_semaphores, plasma, 2, 5000,5000,2.892307e-01
histo_semaphores, plasma, 2,50000,500,2.899054e-01
histo_semaphores, plasma, 2,500,50000,2.785721e-01
histo_semaphores, gradient, 2, 5000,5000,2.830889e-01
histo_semaphores, gradient, 2,50000,500,2.631420e-01
histo_semaphores, gradient, 2,500,50000,5.498021e-01
histo_semaphores, uni, 2, 5000,5000,1.415270e+00
histo_semaphores, uni, 2,50000,500,1.385267e+00
histo_semaphores, uni, 2,500,50000,1.721683e+00
histo_semaphores, pat1, 2, 5000,5000,1.275494e+00
histo_semaphores, pat1, 2,50000,500,1.096807e+00
histo_semaphores, pat1, 2,500,50000,1.169184e+00
histo_semaphores, pat2, 2, 5000,5000,1.658787e+00
histo_semaphores, pat2, 2,50000,500,8.163402e-01
histo_semaphores, pat2, 2,500,50000,1.404457e+00
histo_semaphores, random, 2, 5000,5000,9.377784e-01
histo_semaphores, random, 2,50000,500,9.375059e-01
histo_semaphores, random, 2,500,50000,9.219454e-01
histo_semaphores, areas, 4, 5000,5000,3.882822e-01
histo_semaphores, areas, 4,50000,500,4.048841e-01
histo_semaphores, areas, 4,500,50000,3.775511e-01
histo_semaphores, plasma, 4, 5000,5000,2.062100e-01
histo_semaphores, plasma, 4,50000,500,2.965750e-01
histo_semaphores, plasma, 4,500,50000,1.850842e-01
histo_semaphores, gradient, 4, 5000,5000,1.960129e-01
histo_semaphores, gradient, 4,50000,500,1.539629e-01
histo_semaphores, gradient, 4,500,50000,8.715840e-01
histo_semaphores, uni, 4, 5000,5000,1.727593e+00
histo_semaphores, uni, 4,50000,500,1.719662e+00
histo_semaphores, uni, 4,500,50000,1.734384e+00
histo_semaphores, pat1, 4, 5000,5000,1.630853e+00
histo_semaphores, pat1, 4,50000,500,1.403115e+00
histo_semaphores, pat1, 4,500,50000,1.490352e+00
histo_semaphores, pat2, 4, 5000,5000,1.672968e+00
histo_semaphores, pat2, 4,50000,500,1.549643e+00
histo_semaphores, pat2, 4,500,50000,1.547307e+00
histo_semaphores, random, 4, 5000,5000,7.850224e-01
histo_semaphores, random, 4,50000,500,7.890642e-01
histo_semaphores, random, 4,500,50000,8.293001e-01
histo_semaphores, areas, 8, 5000,5000,3.761159e-01
histo_semaphores, areas, 8,50000,500,3.813681e-01
histo_semaphores, areas, 8,500,50000,3.845331e-01
histo_semaphores, plasma, 8, 5000,5000,1.605378e-01
histo_semaphores, plasma, 8,50000,500,2.807769e-01
histo_semaphores, plasma, 8,500,50000,1.591856e-01
histo_semaphores, gradient, 8, 5000,5000,1.458155e-01
histo_semaphores, gradient, 8,50000,500,1.064437e-01
histo_semaphores, gradient, 8,500,50000,1.094213e+00
histo_semaphores, uni, 8, 5000,5000,1.857713e+00
histo_semaphores, uni, 8,50000,500,1.848543e+00
histo_semaphores, uni, 8,500,50000,1.884985e+00
histo_semaphores, pat1, 8, 5000,5000,1.736076e+00
histo_semaphores, pat1, 8,50000,500,1.618222e+00
histo_semaphores, pat1, 8,500,50000,1.525092e+00
histo_semaphores, pat2, 8, 5000,5000,1.881203e+00
histo_semaphores, pat2, 8,50000,500,1.427169e+00
histo_semaphores, pat2, 8,500,50000,1.724204e+00
histo_semaphores, random, 8, 5000,5000,6.539300e-01
histo_semaphores, random, 8,50000,500,6.502754e-01
histo_semaphores, random, 8,500,50000,6.438206e-01
histo_semaphores, areas, 16, 5000,5000,3.472111e-01
histo_semaphores, areas, 16,50000,500,3.544775e-01
histo_semaphores, areas, 16,500,50000,3.485588e-01
histo_semaphores, plasma, 16, 5000,5000,1.479643e-01
histo_semaphores, plasma, 16,50000,500,2.549376e-01
histo_semaphores, plasma, 16,500,50000,1.157340e-01
histo_semaphores, gradient, 16, 5000,5000,1.311819e-01
histo_semaphores, gradient, 16,50000,500,6.133757e-02
histo_semaphores, gradient, 16,500,50000,1.079847e+00
histo_semaphores, uni, 16, 5000,5000,1.980491e+00
histo_semaphores, uni, 16,50000,500,2.162517e+00
histo_semaphores, uni, 16,500,50000,2.089525e+00
histo_semaphores, pat1, 16, 5000,5000,1.950331e+00
histo_semaphores, pat1, 16,50000,500,1.709459e+00
histo_semaphores, pat1, 16,500,50000,1.776034e+00
histo_semaphores, pat2, 16, 5000,5000,1.904092e+00
histo_semaphores, pat2, 16,50000,500,1.618690e+00
histo_semaphores, pat2, 16,500,50000,1.920270e+00
histo_semaphores, random, 16, 5000,5000,4.272803e-01
histo_semaphores, random, 16,50000,500,4.387138e-01
histo_semaphores, random, 16,500,50000,4.314708e-01
histo_sw_transactional, areas, 1, 1000,1000,1.320731e-01
histo_sw_transactional, areas, 1,10000,100,1.409416e-01
histo_sw_transactional, areas, 1,100,10000,1.365480e-01
histo_sw_transactional, plasma, 1, 1000,1000,1.397998e-01
histo_sw_transactional, plasma, 1,10000,100,1.360194e-01
histo_sw_transactional, plasma, 1,100,10000,1.364342e-01
histo_sw_transactional, gradient, 1, 1000,1000,1.318639e-01
histo_sw_transactional, gradient, 1,10000,100,1.315078e-01
histo_sw_transactional, gradient, 1,100,10000,1.317565e-01
histo_sw_transactional, uni, 1, 1000,1000,1.357235e-01
histo_sw_transactional, uni, 1,10000,100,1.318829e-01
histo_sw_transactional, uni, 1,100,10000,1.318939e-01
histo_sw_transactional, pat1, 1, 1000,1000,1.313746e-01
histo_sw_transactional, pat1, 1,10000,100,1.317549e-01
histo_sw_transactional, pat1, 1,100,10000,1.317179e-01
histo_sw_transactional, pat2, 1, 1000,1000,1.316675e-01
histo_sw_transactional, pat2, 1,10000,100,1.315792e-01
histo_sw_transactional, pat2, 1,100,10000,1.320257e-01
histo_sw_transactional, random, 1, 1000,1000,1.318945e-01
histo_sw_transactional, random, 1,10000,100,1.410935e-01
histo_sw_transactional, random, 1,100,10000,1.318667e-01
histo_sw_transactional, areas, 2, 1000,1000,4.847296e-01
histo_sw_transactional, areas, 2,10000,100,4.851818e-01
histo_sw_transactional, areas, 2,100,10000,4.980643e-01
histo_sw_transactional, plasma, 2, 1000,1000,4.585614e-01
histo_sw_transactional, plasma, 2,10000,100,4.562735e-01
histo_sw_transactional, plasma, 2,100,10000,4.570402e-01
histo_sw_transactional, gradient, 2, 1000,1000,4.510956e-01
histo_sw_transactional, gradient, 2,10000,100,4.302154e-01
histo_sw_transactional, gradient, 2,100,10000,6.411937e-01
histo_sw_transactional, uni, 2, 1000,1000,7.352228e-01
histo_sw_transactional, uni, 2,10000,100,7.451600e-01
histo_sw_transactional, uni, 2,100,10000,7.455199e-01
histo_sw_transactional, pat1, 2, 1000,1000,7.025590e-01
histo_sw_transactional, pat1, 2,10000,100,4.432405e-01
histo_sw_transactional, pat1, 2,100,10000,6.452332e-01
histo_sw_transactional, pat2, 2, 1000,1000,7.120778e-01
histo_sw_transactional, pat2, 2,10000,100,6.076537e-01
histo_sw_transactional, pat2, 2,100,10000,6.870972e-01
histo_sw_transactional, random, 2, 1000,1000,5.312468e-01
histo_sw_transactional, random, 2,10000,100,5.233002e-01
histo_sw_transactional, random, 2,100,10000,5.301572e-01
histo_sw_transactional, areas, 4, 1000,1000,4.710627e-01
histo_sw_transactional, areas, 4,10000,100,4.613351e-01
histo_sw_transactional, areas, 4,100,10000,4.632998e-01
histo_sw_transactional, plasma, 4, 1000,1000,4.336267e-01
histo_sw_transactional, plasma, 4,10000,100,4.508043e-01
histo_sw_transactional, plasma, 4,100,10000,4.383414e-01
histo_sw_transactional, gradient, 4, 1000,1000,4.313811e-01
histo_sw_transactional, gradient, 4,10000,100,4.062639e-01
histo_sw_transactional, gradient, 4,100,10000,4.758847e-01
histo_sw_transactional, uni, 4, 1000,1000,7.466456e-01
histo_sw_transactional, uni, 4,10000,100,7.384551e-01
histo_sw_transactional, uni, 4,100,10000,7.546519e-01
histo_sw_transactional, pat1, 4, 1000,1000,7.280771e-01
histo_sw_transactional, pat1, 4,10000,100,6.296222e-01
histo_sw_transactional, pat1, 4,100,10000,6.433912e-01
histo_sw_transactional, pat2, 4, 1000,1000,7.261062e-01
histo_sw_transactional, pat2, 4,10000,100,6.060336e-01
histo_sw_transactional, pat2, 4,100,10000,7.204061e-01
histo_sw_transactional, random, 4, 1000,1000,4.507085e-01
histo_sw_transactional, random, 4,10000,100,4.332927e-01
histo_sw_transactional, random, 4,100,10000,4.425347e-01
histo_sw_transactional, areas, 8, 1000,1000,3.742582e-01
histo_sw_transactional, areas, 8,10000,100,3.930151e-01
histo_sw_transactional, areas, 8,100,10000,3.885498e-01
histo_sw_transactional, plasma, 8, 1000,1000,3.574653e-01
histo_sw_transactional, plasma, 8,10000,100,3.544093e-01
histo_sw_transactional, plasma, 8,100,10000,3.655958e-01
histo_sw_transactional, gradient, 8, 1000,1000,3.606314e-01
histo_sw_transactional, gradient, 8,10000,100,3.480931e-01
histo_sw_transactional, gradient, 8,100,10000,4.910457e-01
histo_sw_transactional, uni, 8, 1000,1000,9.723134e-01
histo_sw_transactional, uni, 8,10000,100,9.762521e-01
histo_sw_transactional, uni, 8,100,10000,9.452157e-01
histo_sw_transactional, pat1, 8, 1000,1000,8.820363e-01
histo_sw_transactional, pat1, 8,10000,100,7.239436e-01
histo_sw_transactional, pat1, 8,100,10000,8.438316e-01
histo_sw_transactional, pat2, 8, 1000,1000,9.447024e-01
histo_sw_transactional, pat2, 8,10000,100,7.297417e-01
histo_sw_transactional, pat2, 8,100,10000,8.477951e-01
histo_sw_transactional, random, 8, 1000,1000,3.614495e-01
histo_sw_transactional, random, 8,10000,100,3.690252e-01
histo_sw_transactional, random, 8,100,10000,3.650983e-01
histo_sw_transactional, areas, 16, 1000,1000,3.110246e-01
histo_sw_transactional, areas, 16,10000,100,3.395614e-01
histo_sw_transactional, areas, 16,100,10000,3.604344e-01
histo_sw_transactional, plasma, 16, 1000,1000,3.217683e-01
histo_sw_transactional, plasma, 16,10000,100,2.877305e-01
histo_sw_transactional, plasma, 16,100,10000,2.951929e-01
histo_sw_transactional, gradient, 16, 1000,1000,2.819931e-01
histo_sw_transactional, gradient, 16,10000,100,2.442606e-01
histo_sw_transactional, gradient, 16,100,10000,5.558586e-01
histo_sw_transactional, uni, 16, 1000,1000,1.338758e+00
histo_sw_transactional, uni, 16,10000,100,1.068804e+00
histo_sw_transactional, uni, 16,100,10000,1.434871e+00
histo_sw_transactional, pat1, 16, 1000,1000,1.138840e+00
histo_sw_transactional, pat1, 16,10000,100,1.058052e+00
histo_sw_transactional, pat1, 16,100,10000,1.145411e+00
histo_sw_transactional, pat2, 16, 1000,1000,1.188188e+00
histo_sw_transactional, pat2, 16,10000,100,9.241401e-01
histo_sw_transactional, pat2, 16,100,10000,1.084539e+00
histo_sw_transactional, random, 16, 1000,1000,2.994740e-01
histo_sw_transactional, random, 16,10000,100,2.856221e-01
histo_sw_transactional, random, 16,100,10000,2.915940e-01
histo_sw_transactional, areas, 1, 3000,3000,8.684139e-01
histo_sw_transactional, areas, 1,30000,300,8.815153e-01
histo_sw_transactional, areas, 1,300,30000,7.332008e-01
histo_sw_transactional, plasma, 1, 3000,3000,7.244717e-01
histo_sw_transactional, plasma, 1,30000,300,7.279983e-01
histo_sw_transactional, plasma, 1,300,30000,8.677149e-01
histo_sw_transactional, gradient, 1, 3000,3000,8.792722e-01
histo_sw_transactional, gradient, 1,30000,300,8.787492e-01
histo_sw_transactional, gradient, 1,300,30000,8.683600e-01
histo_sw_transactional, uni, 1, 3000,3000,8.772226e-01
histo_sw_transactional, uni, 1,30000,300,8.776737e-01
histo_sw_transactional, uni, 1,300,30000,8.678586e-01
histo_sw_transactional, pat1, 1, 3000,3000,8.787970e-01
histo_sw_transactional, pat1, 1,30000,300,8.668571e-01
histo_sw_transactional, pat1, 1,300,30000,8.777101e-01
histo_sw_transactional, pat2, 1, 3000,3000,8.792030e-01
histo_sw_transactional, pat2, 1,30000,300,8.670719e-01
histo_sw_transactional, pat2, 1,300,30000,8.694121e-01
histo_sw_transactional, random, 1, 3000,3000,9.006115e-01
histo_sw_transactional, random, 1,30000,300,8.944213e-01
histo_sw_transactional, random, 1,300,30000,8.973019e-01
histo_sw_transactional, areas, 2, 3000,3000,3.512865e+00
histo_sw_transactional, areas, 2,30000,300,3.393150e+00
histo_sw_transactional, areas, 2,300,30000,3.544837e+00
histo_sw_transactional, plasma, 2, 3000,3000,3.296032e+00
histo_sw_transactional, plasma, 2,30000,300,3.374937e+00
histo_sw_transactional, plasma, 2,300,30000,2.848314e+00
